video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
L4EDjBDt_6Q,Imtiaz Jaleel || नतीजे आने के बाद क्या बोले इम्तियाज़ जलील - Loknyay Hind News,"Imtiaz Jaleel after losing the election - Aurangbad News

Please Subscribe For more Video:
https://www.youtube.com/channel/UCv6Sy9ECltF-lMOn_v8vJNw

Facebook:
https://www.facebook.com/loknyay.hind

twitter:
https://mobile.twitter.com/Loknyay_Hind",2024-06-04T13:39:24Z,UCv6Sy9ECltF-lMOn_v8vJNw,Loknyay Hind,25,"['aurangabad palika', 'मराठी बातम्या', 'झी २४ तास', 'मराठी व्हिडिओ', 'news', 'breaking news', 'marathi news', 'marathi video', 'zee24taas', 'bjp', 'sena', 'aurangabad corporation', 'औरंगाबाद', 'akhtarul iman', 'imtiyaz jaleel', 'waris pathan', 'akbaruddin owaisi', 'asaduddin owaisi', 'aimim hyderabad', 'aimim aurangabad', 'aimim gulbarga', 'ambadas danve', 'good news', 'hindi', 'hind', 'malegaon mim', 'aurangabad city', 'aurangabad famous food', 'abdul sattar latest news', 'loknyay hind aurangabad', 'loknyay hind', 'imtiaz jaleel status']",PT9M31S,hd,false,1624653,25143,0,0,1714
dQGEz7Ex3IE,Ye Bharat Ki Baat Hai: यूपी के दो लड़के हिट! | Election Results 2024 | NDA Vs INDI | PM Modi,"Ye Bharat Ki Baat Hai: यूपी के दो लड़के हिट! | Election Results 2024 | NDA Vs INDI | PM Modi
#yebharatkibaathailive #loksabhaelectionresults #loksabhaelectionresults2024 #electionresults2024 #electionresult2024 #loksabhaelection2024 #pmmodi #rahulgandhi #ndavsindia #bjp #congress #rbharatlive #hindinews #indianews #livenews #chandrababunaidu #nitishkumar #tdp #jdu #bihar #andhrapradesh #akhileshyadav #samajwadiparty 

------------------------------------------------------------------------------------------------------------------------------
Disclaimer: Republic Media Network may provide content through third-party websites, operating systems, platforms, and portals (‘Third-Party Platforms’). Republic does not control and has no liability for Third-Party Platforms, including content hosted, advertisements, security, functionality, operation, or availability.
------------------------------------------------------------------------------------------------------------------------------

रिपब्लिक भारत देश का नंबर वन न्यूज चैनल है। देश और दुनिया की जनहित से जुड़ी ब्रेकिंग न्यूज़, राजनीति, खेल और मनोरंजन की खबरों का खजाना है । 

इस खजाने तक पहुंचने के लिए रिपब्लिक भारत से जुड़े रहिए और सब्सक्राइब करिए।  ► http://bit.ly/RBharat

R. Bharat TV - India's no.1 Hindi news channel keeps you updated with non-stop LIVE and breaking news.  Watch the latest reports on political news, sports news, entertainment, and much more.

आप हमसे Social Media पर जुड़ने के लिए 
Republic Bharat फेसबुक पेज को लाइक करें:  
► https://www.facebook.com/RepublicBharatHindi/
Follow The Republic Bharat on Twitter :
► https://twitter.com/Republic_Bharat
Follow Republic Bharat on Instagram:
► https://www.instagram.com/republicbharat/
Follow Republic Bharat on WhatsApp:   
► https://whatsapp.com/channel/0029Va7GPTi7dmecQ2LFH01I
Follow Republic Bharat on Koo:   
► https://www.kooapp.com/profile/रिपब्लिक_भारत
Follow Republic Bharat on Telegram:   
► https://t.me/RepublicBharatHindi",2024-06-04T16:21:24Z,UC7wXt18f2iA3EDXeqAVuKng,Republic Bharat,25,"['Ye Bharat Ki Baat Hai LIVE', 'lok sabha election result 2024 live', 'lok sabha election results', 'lok sabha election results live', 'lok sabha election result 2024', 'lok sabha election 2024', 'lok sabha election result', 'lok sabha election 2024 live', 'lok sabha election live results', 'lok sabha election result news', 'lok sabha election result live', 'lok sabha elections 2024 results', 'election results 2024', '2024 lok sabha election', 'lok sabha elections result', 'live election result', 'pm modi', 'bjp']",PT33M32S,hd,false,2596455,0,0,0,1521
z7H-_ufHq-g,"Election Results : 'नहीं मिला बहुमत, इस्तीफा दें PM Modi', चुनाव के नतीजों पर बोलीं Mamata Banerjee","लोकसभा चुनाव के नतीजों पर प्रतिक्रिया देते हुए पश्चिम बंगाल की मुख्यमंत्री और टीएमसी चीफ ममता बनर्जी ने कहा कि प्रधानमंत्री नरेंद्र मोदी को अपने पद से इस्तीफा दे देना चाहिए क्योंकि उन्हें बहुमत नहीं मिला.

#bjp #mamatabanerjee #pmmodi #electionresult 

For more Videos visit 👉 https://www.jagrantv.com

Follow us for Breaking News, Sports Coverage, Entertainment, Bollywood, Tech, Auto & more!
Subscribe to Dainik Jagran | Click Here ► http://bit.ly/DainikJagran_YT
Download the Dainik Jagran Mobile APP: https://jagranapp.page.link/jagranappyoutube

Subscribe now to our Network Channels:
👉 Jagran Josh: https://www.youtube.com/@jagranjosh
👉 iNextLive: https://www.youtube.com/@Inextlive
👉 HerZindagi: https://www.youtube.com/@HerZindagi
👉 OnlyMyHealth: https://www.youtube.com/@omh
👉 Jagran HiTech: https://www.youtube.com/@JagranHiTech

Follow us on Social Media:
👉 Facebook: https://www.facebook.com/dainikjagran/
👉 Twitter: https://twitter.com/JagranNews
👉 WhatsApp: https://whatsapp.com/channel/0029Va4cJIODJ6Grlb2TTB3P
Visit our website - https://www.jagran.com",2024-06-04T18:45:05Z,UCSKgOW8Pg_eZymYJyJc432g,Dainik Jagran - दैनिक जागरण,25,"['lok sabha election results 2024', 'lok sabha election results', 'election results 2024 live', 'election results 2024', 'lok sabha election 2024', 'lok sabha elections 2024', 'lok sabha elections', '2024 lok sabha election', 'lok sabha election 2024 live', 'lok sabha election', 'election 2024', 'lok sabha 2024 elections', 'loksabha election 2024', 'lok sabha chunav 2024', 'elections 2024', 'dainik jagran', 'pm modi', 'congress', 'india alliance', 'nda', 'rahul gandhi', 'bjp', 'akhilesh yadav', 'aap', 'live', 'live news']",PT3M6S,hd,false,833071,15904,0,0,1472
v8AHFiM3bCU,অসমৰ কোন কোন সমষ্টিত কাৰ কাৰ অগ্ৰগতি ?,অসমৰ কোন কোন সমষ্টিত কাৰ কাৰ অগ্ৰগতি ? ধুবুৰীত ৰকিবুল হুছেইনৰ বৃহৎ অগ্ৰগতি। গৌৰৱ গগৈৰো অগ্ৰগতি । ১১খন আসনত আগবাঢ়িছে বিজেপি মিত্ৰজোঁট। ৩খন আসনত অগ্ৰগতি কংগ্ৰেছৰ,2024-06-04T07:42:14Z,UCDnrXkM5KnZnfheiLDjaNbg,TIME8 News,25,"['TIME8', 'News', 'Breaking', 'Assam']",PT11M45S,sd,false,488880,4686,0,0,111
ofIdkeqcwg4,Sun Seithigal | சன் மாலை செய்திகள் | 04-06-2024 | Evening News | Sun News,"#suntvnews ​​​​​​​​​​​​ #sunseithigal ​​​​​​​​​​​​ #sunnewsevening 

Subscribe to Sun News Channel to stay updated - http://bit.ly/2Yyvgsi
🔔 Hit Bell Icon to get alerted when videos are released

Watch more on SUN NEWS:

👉 காலை செய்திகள் - சன் செய்திகள் | Sun Seithigal - Morning News
 https://www.youtube.com/playlist?list=PLHup5ULachcEhF0bdmuRc-72INTuPLloU

👉 இன்றைய ராசிபலன் | Daily Horoscope | Sun News : https://www.youtube.com/playlist?list=PLHup5ULachcGoTTnpU9d86mj2dZHKUFUy

👉 மாலை செய்திகள் - சன் செய்திகள் | Sun Seithigal - Evening News : https://www.youtube.com/playlist?list=PLHup5ULachcGqWzjADVvY9iYBliqP2qq7

👉 கேள்விக் களம் | Kelvi Kalam : https://www.youtube.com/playlist?list=PLHup5ULachcFQQ27oi6tXFc4XTkGN8ZPJ

👉 HEADLINES | தலைப்புச் செய்திகள் | Sun News : https://www.youtube.com/playlist?list=PLHup5ULachcEsEWB62YaZrS_ZtuxCN1ft

Sun News LIVE is also available on SUN NXT app - https://bit.ly/3giCJoZ
Download SUN NXT here:
Android: http://bit.ly/SunNxtAdroid 
iOS: India - http://bit.ly/sunNXT 
iOS Rest of the World - http://bit.ly/ussunnxt 
Watch on the web - https://www.sunnxt.com/

About Sun News:
Sun News (Tamil: சன் நியூஸ்) is a 24x7 live Tamil news channel. It is a part of India's largest media conglomerate Sun Network, having a reach of more than 95+million households in India. It is a part of Sun Group which is Asia's largest TV network.

#SunNews #SunNewsLive #TamilnaduNews #DMKnews #ADMKnews #BJPnews #CongressNews #SunNewsLive #SunNewsSocial #TamilNews #TamilLatestNews #LiveTamilNews #CurrentAffairsTamilNadu #SportsNews #CinemaNews #TamilnaduWeatherToday #BusinessNews #PoliticalNews #NationalNews #WorldNews #TamilHeadlines #NewsHeadlines #BreakingNews #LiveNewsTamil #TrendingNewsTamil #ViralVideos  #TamilNewsLive #SunNewsTamil #BreakingNewsTamil #Udhayanidhi #UdhayanidhiStalin #Pressmeet #sanatana #Modi #MKStalin #TNGovtNews #CentralGovt #Asiacup #Cricket #DigitalExclusive #Kaveri_Issue #MSD #TechNews #Technology #AutomobileNews #Interview #SpecialInterview #AppleEvent #ISRO #Chandrayaan3 #adithyal1 #EPSvsops #INDIA #ONOE #TNAssembly #WorldCup2023 #ICC #AI #India #Kohil #RohitSharma #ICCWorldcup",2024-06-04T13:24:52Z,UCYlh4lH762HvHt6mmiecyWQ,Sun News,25,"['sun news live', 'tamil news live', 'live news', 'breaking news', 'sun news tamil', 'sun news', 'tamilnadu news', 'tamil news today', 'news headlines', 'tamil news headlines', 'sun tv news', 'tamil news sun tv', 'latest news today', 'tamilnadu news today', 'tamil news', 'news', 'online', 'viral news', 'latest news', 'tamil latest news', 'live update', 'tamil news channel', 'news channel live', 'today news tamil', 'latest tamil news', 'தமிழ் நியூஸ்', 'current news', 'political news', 'viral videos', 'headlines', 'trending videos']",PT16M13S,hd,false,957939,7726,0,0,179
9s0v3VTl7hc,Election Results 2024 : Amethi और Raibareli  दोनों सीटों पर Congress आगे चल रही है | Rahul Gandhi,"अमेठी में कांग्रेस के किशोरी लाल शर्मा आगे चल रहे हैं. शर्मा को अब तक कुल 98229 वोट मिले हैं. बीजेपी की स्मृति ईरानी को 68829 वोट मिले हैं. किशोरी लाल शर्मा 29400 वोट से आगे हैं. पंजाब कांग्रेस प्रमुख अमरिन्दर सिंह राजा वारिंग की बढ़त बढ़कर 9669 हो गई है. धुबरी से एआईयूडीएफ प्रमुख बदरुद्दीन अजमल पीछे चल रहे हैं. 


#amethi #electionresult #raibareli #rahulgandhi #smritiirani 

 #Aajtak #HindiNews

Aaj Tak HD| Hindi News | Aaj Tak Live | Aajtak HD News | आज तक लाइव
-------------------------------------------------------------------------------------------------------------
#AajTakHD #HindiNews #AajTak #aajtaklivetv #aajtakhindi 
#today_breaking_news #aajtak #Breaking #TopNews #LatestNews 

AajTak Live TV 

Watch the latest Hindi HD news Live on the World's Most Subscribed News Channel on YouTube. 

Aaj Tak HD News Channel: 

आज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है । आज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है। आज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें । 

Aaj Tak HD is India's best Hindi News Channel. Aaj Tak news channel covers the latest news in politics, entertainment, Bollywood, business and sports. Stay tuned for all the breaking news in Hindi!",2024-06-04T06:31:06Z,UClmlqOOktUTpfW0EkTiqSjQ,Aaj Tak HD,25,"['aaj tak', 'aaj tak hd', 'Aaj Tak HD', 'news', 'latest news in hindi', 'breaking news', 'aaj tak news', 'aaj tak news video', 'aaj tak live', 'aajtak channel news', 'hindi news', 'news video', 'aaj ka taja samachar', 'aajtak', 'aajtak news', 'live news in hindi', 'Lok Sabha Election Results', 'Lok Sabha Election', 'Election Poll Result 2024', 'General Election Result 2024', 'Election Results', 'Election Results 2024', '2024 Election Results', 'Election Result', 'Election Result news', 'India Election results']",PT17M28S,hd,false,1683410,7463,0,0,474
WrkqD9qKdIQ,Lok Sabha Election Hot Seats Result | कौन जीता? कौन हारा? | Kumar Gaurav Sir,"#loksabhaelection2024 #loksabhaelection #kumargauravsir 

Lok Sabha Election Hot Seats Result | कौन जीता? कौन हारा? | Kumar Gaurav Sir 

भारत में हुए 2024 के लोकसभा चुनावी दंगल का क्या रहा आखिरी परिणाम? किसने कितनी सीटों पर मारी बाजी, किसने किया उलटफेर और किन्होंने जीता जनता का विश्वास?
जानिए कुमार गौरव सर से इस Special Live से।

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📲 Download Our App👇 :-
https://utkarshclasses.onelink.me/baPf/mainyt

🌍Visit our website:- https://utkarsh.com/
👨🏻‍🎓 Student Support:-  support@utkarsh.com
📞Helpline No.:- 9829 213 213
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
✤ Subscribe to Our Other Channels👇 :-
➤ https://linktr.ee/utkarshclassesyoutube

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
✦ Join Our Telegram Channels👇 :-
☞ Utkarsh Classes - https://t.me/utkarshclasses
☞ Current Affairs By Utkarsh Classes - https://t.me/CurrentAffairsUtkarsh
☞ Rajasthan Current Affairs By Utkarsh Classes - https://t.me/RajCurrentAffairsByUtkarsh

➤Our Other Telegram Channels - https://linktr.ee/UtkarshClassesTelegram
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
✦ Join Our WhatsApp Channel👇 :-
➤Utkarsh Classes - https://whatsapp.com/channel/0029VaAJAgV3LdQbx8lSz13B  
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

#loksabhaelection #loksabhaelection2024 #loksabhaelections #loksabhachunav2024 #loksabhachunav #loksabhaelections2024 #loksabha2024 #currentaffairstoday #currentaffairs2024 #currentaffairs #current_affairs #electionnews #utkarshclasses #utkarshclassesjodhpur #kumargauravsir 


live lok sabha,lok sabha election,lok sabha result,lok sabha news,lok sabha chunav,lok sabha 2024,lok sabha election 2024,lok sabha election live,lok sabha election result,lok sabha live result,lok sabha result 2024,lok sabha results,lok sabha chunav result live,lok sabha result kumar gaurav sir,utkarsh classes,kumar gaurav sir,kumar gaurav current affairs,current affairs today,lok sabha hot seat result,lok sabha hot seats",2024-06-04T15:14:44Z,UCLuBF4Xr1-BIpcpFFm7zp7w,Utkarsh Classes,27,"['live lok sabha', 'lok sabha election', 'lok sabha result', 'lok sabha news', 'lok sabha chunav', 'lok sabha 2024', 'lok sabha election 2024', 'lok sabha election live', 'lok sabha election result', 'lok sabha live result', 'lok sabha result 2024', 'lok sabha results', 'lok sabha chunav result live', 'lok sabha result kumar gaurav sir', 'utkarsh classes', 'kumar gaurav sir', 'kumar gaurav current affairs', 'current affairs today', 'lok sabha hot seat result', 'lok sabha hot seats']",PT38M1S,hd,false,1204589,50167,0,0,1014
MDwlc_4rEg0,आख़िर नीतीश जी और नायडू जी से हो गई बात,"बात के आप भी मज़े लीजिए, यही चल रहा होगा कहीं न कहीं",2024-06-04T14:52:23Z,UC2L5DZOoK8PCPu1UUCev_pg,Shyam Rangeela,23,[],PT3M6S,hd,false,1207497,81338,0,0,4779
Q6hnNZxLG4Y,Loksabha Election Result पर बोले Ashutosh का हैरान कर देने वाला बयान,"Loksabha Election Result पर बोले Ashutosh का हैरान कर देने वाला बयान
 #AshutoshONElectionResult #Ashutosh #GeneralElection2024 #LokSabhaElectionResult2024 #LokSabhaElectionResult #Elections2024 #IndiaGeneralElection #VoteCounting #Result2024 


#SparkAdNewsTak2024
Check out Tecno Spark 20 - https://shorturl.at/hkyC1
Check out Tecno Spark 20 C -  https://shorturl.at/deGV3

देखें देश की हर खबर: https://www.newstak.in/
.
For Advertising queries, please give us a missed call on  +917827000333   Or mail us at  Mobiletak@aajtak.com 

About News Tak (न्यूज़ तक):
News Tak आपको देता है ख़बरों का बिल्कुल नया अंदाज । गरमा-गरम  Breaking News Updates के साथ आपको मिलेंगे दिलचस्प EXCLUSIVE interview, साथ ही News स्पेशल, LIVE और भी बहुत कुछ। क्या है Viral होने वाले Video की सच्चाई? ख़बर में ऐसा क्या था खास जो आप नहीं देख पाए? कोई भी ख़बर वायरल होने से पहले आप तक पहुंचाएगा News Tak... 

News Tak is the most revolutionary and credible news channel on Youtube. News Tak brings news to you in an innovative VOD style that is set to capture and satiate your thirst for NEWS. This is the most credible source of Live videos that bring to you PC done by all political parties. From exclusive interviews to politics, Bollywood Viral videos, anything and everything that is happening around the world is on News Tak. We ensure that the truth behind viral videos reaches to you.

You can follow News Tak on:
News Tak Youtube: https://www.youtube.com/newstak
News Tak Facebook: https://www.facebook.com/newstakofficial
News Tak Twitter: https://twitter.com/newstakofficial
News Tak Instagram: https://www.instagram.com/newstakofficial/",2024-06-04T13:33:22Z,UCAUNFgpgVisKPL3yq_-Nj-Q,News Tak,25,"['Ashutosh on ElectionResult', 'Ashutosh', 'Lok Sabha election result 2024', 'lok sabha election 2024 result', 'election result 2024 breaking', 'election results live', 'general election result live', '2024 general election result', '2024 election result', 'lok sabha result breaking', 'lok sabha result 2024 live', 'lok sabha election result', 'general election 2024 final tally', 'lok sabha election final result', 'vote counting live', 'lok sabha election final tally today live', 'lok sabha election vote counting']",PT33M5S,hd,false,691080,9226,0,0,1005
9_Sj5_NeHHI,Loksabha Election Result: बीजेपी की हार के पीछे ये हैं बड़े कारण!,"लोकसभा चुनाव 2024 के नतीजे सबके सामने हैं. लेकिन बीजेपी के लिए ये नतीजे कुछ खास अच्छे नहीं रहे. ऐसे में देखिए क्या है बीजेपी की हार के 4 बड़े कारण ! 

#loksabhaelectionresult2024 #bjp #elections2024 


यूपी की हर खबर अब देखें ही नहीं पढ़ें भी, लॉग-ऑन करें https://www.uptak.in/ पर.. 

#UPLiveTV #UPTakLIVE
------------------------------------------------------
About the Channel:
जहां कृष्ण राम की जन्मभूमि है। शिव की अविनाषी काशी है। जहां बुद्ध के महापरिनिर्वाण का कुशीनगर है। मुगलों के साम्राज्य के निशां हैं। जो भूमि है देश के 8 प्रधानमंत्रियों की। ऐसा है ये उत्तर प्रदेश। और उत्तर प्रदेश की ख़बरों का नया ठिकाना है UP Tak। 
हम पहुंचेंगे गांव गांव तक। राजनीति की हर हलचल तक। अब नहीं छूटेगी यूपी की कोई ख़बर। क्योंकि आपके मोबाइल में होगा UP Tak


The birthplace of Krishna. The land which saw Ram Rajya. Lord Shiva's ethereal city of Kashi. The most pious confluence of Triveni. The land where Buddha achieved Mahaparinirvana. The land that showcases the most majestic monuments of the Mughal era. The state that has elected 8 Prime Ministers of India -  is a country unto itself. UP Tak is a platform where we will get you news from the nook and corners of the state. Gear ""UP"" for the fastest and the most interesting content on UP Tak


Follow us on:

FB: https://www.facebook.com/uptakofficial/
Twitter: https://twitter.com/UPTakOfficial",2024-06-04T15:30:03Z,UCskG03x3CoEW9W7s2c3IgbA,UP Tak,25,"['uttar pradesh election result 2024', 'Lok Sabha election 2024 result', 'up election result 2024 live', 'up election result', 'lok sabha election result', 'uttar pradesh election 2024 final tally', 'up election final result', 'vote counting live', 'lok sabha election final tally today live', 'uttar pradesh election vote counting live', 'lok sabha election 2024 result live', 'लोकसभा चुनाव 2024 परिणाम', 'उतार प्रदेश', 'लोकसभा चुनाव अंतिम परिणाम', 'उतार प्रदेश लोकसभा चुनाव 2024', 'लोकसभा चुनाव के नतीजे आज.']",PT2M46S,hd,false,1447342,13370,0,0,1924
